Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
8405,1,42350.4231325,154,59,1,43698.2845092,43702.9556936,1352.5325611,
8406,0,42351.6688844,154,59,1,42371.8666957,42377.4780255,25.8091412,
8407,0,42352.0832775,155,59,1,42377.4780255,42381.5314427,29.4481652,
8408,1,42353.0648612,156,59,1,43702.9556936,43709.3650852,1356.3002240,
8409,0,42358.2601305,157,59,1,42381.5314427,42387.1563035,28.8961730,
8410,0,42362.8968187,157,60,1,42387.1563035,42402.4794187,39.5826000,
8411,1,42367.3716002,158,60,1,43709.3650852,43734.2741783,1366.9025780,
8412,0,42372.7119727,158,61,1,42402.4794187,42403.5719721,30.8599994,
8413,1,42376.7577614,159,61,1,43734.2741783,43737.4686723,1360.7109108,
8414,1,42379.0180129,159,61,1,43778.1738400,43780.8734893,1401.8554764,
8415,1,42380.3513039,160,62,1,43780.8734893,43784.2116495,1403.8603456,
8416,1,42386.7808974,160,62,1,43784.2116495,43784.8177783,1398.0368809,
8417,0,42392.7213904,160,63,1,42406.0462590,42419.4947522,26.7733618,
8418,1,42396.0084755,161,63,1,43784.8177783,43791.9757591,1395.9672836,
8419,1,42401.3724426,162,64,1,44332.2234854,44334.4666977,1933.0942551,
8420,0,42410.4754500,159,65,1,42424.2646519,42437.4866434,27.0111934,
8421,0,42411.8645431,160,65,1,42437.4866434,42450.0159553,38.1514122,
8422,0,42433.8496379,157,67,1,42450.0159553,42456.2283124,22.3786745,
8423,1,42444.2826696,157,68,1,44334.4666977,44334.8170815,1890.5344120,
8424,0,42469.8684758,154,70,1,42487.8962218,42488.9522493,19.0837734,
8425,0,42469.9870854,155,70,1,42479.4598019,42487.8962218,17.9091364,
8426,1,42474.3934717,153,71,1,44334.8170815,44342.9059770,1868.5125053,
8427,0,42480.1085766,153,72,1,42488.9522493,42493.8359276,13.7273510,
8428,1,42483.7099536,154,72,1,44348.6619011,44348.7150961,1865.0051425,
8429,1,42484.4855498,155,72,1,44348.7150961,44353.9293798,1869.4438299,
8430,1,42487.8982371,155,72,1,44356.5622267,44367.7190435,1879.8208064,
8431,1,42491.0379819,155,73,1,44367.7190435,44370.7874066,1879.7494247,
8432,1,42498.8721928,154,73,1,44370.7874066,44375.9341718,1877.0619790,
8433,1,42503.6837383,154,74,1,44375.9341718,44376.1090695,1872.4253312,
8434,1,42508.2133941,155,74,1,44376.1090695,44379.1789008,1870.9655067,
8435,0,42512.0804485,154,75,1,42519.5962420,42526.1893147,14.1088663,
8436,1,42516.1730615,154,75,1,44379.1789008,44381.1871589,1865.0140975,
8437,0,42518.7540219,155,75,1,42536.2230220,42542.8645385,24.1105166,
8438,1,42522.5578413,155,76,1,44381.1871589,44382.8361687,1860.2783274,
8439,0,42522.9621371,156,76,1,42542.8645385,42549.3217833,26.3596462,
8440,1,42524.3508355,157,76,1,44382.8361687,44385.6420291,1861.2911936,
8441,0,42526.3138753,157,76,1,42549.3217833,42552.1024570,25.7885817,
8442,1,42530.2318008,156,77,1,44385.6420291,44391.7696420,1861.5378412,
8443,0,42531.4105098,157,77,1,42552.1024570,42553.2503117,21.8398019,
8444,1,42533.2123873,157,77,1,44391.7696420,44395.3444099,1862.1320226,
8445,1,42536.6408384,157,77,1,44395.3444099,44396.0041911,1859.3633527,
8446,1,42542.7786345,158,78,1,44396.0041911,44400.4734517,1857.6948172,
8447,1,42546.6564116,158,78,1,44448.7399749,44448.8229968,1902.1665852,
8448,1,42546.6845988,159,78,1,44448.8229968,44453.9854226,1907.3008238,
8449,1,42549.0454195,160,78,1,44455.3873247,44456.1203530,1907.0749334,
8450,0,42557.0350108,156,79,1,42567.8548688,42569.0806061,12.0455953,
8451,1,42557.9654770,157,79,1,44456.1203530,44459.3070783,1901.3416012,
8452,0,42561.3463115,158,80,1,42575.6868601,42575.9366661,14.5903546,
8453,1,42566.6064036,157,80,1,44459.3070783,44459.3860466,1892.7796430,
8454,0,42579.3704313,149,81,1,42602.3538910,42609.9183748,30.5479435,
8455,1,42579.9778907,150,81,1,44459.3860466,44459.4576388,1879.4797480,
8456,1,42581.1976357,151,82,1,44459.4576388,44468.8254316,1887.6277959,
8457,1,42583.0457715,151,82,1,44468.8254316,44479.0971980,1896.0514265,
8458,0,42585.5462159,152,82,1,42609.9183748,42616.8137173,31.2675014,
8459,0,42587.0810214,153,82,1,42616.8137173,42621.3944078,34.3133863,
8460,0,42591.7148395,153,83,1,42621.3944078,42630.4646581,38.7498186,
8461,0,42593.7869076,154,83,1,42630.4646581,42635.5739362,41.7870286,
8462,1,42595.2321350,155,83,1,44494.1551424,44499.0280387,1903.7959037,
8463,1,42596.7239942,156,83,1,44499.0280387,44501.6898322,1904.9658380,
8464,0,42598.5444359,157,83,1,42635.5739362,42639.9987499,41.4543140,
8465,1,42600.9255766,158,84,1,44501.6898322,44505.5167329,1904.5911563,
8466,0,42602.9215009,158,84,1,42639.9987499,42640.9286017,38.0071008,
8467,1,42608.1342268,159,84,1,44508.2931664,44511.0360105,1902.9017837,
8468,0,42608.4655812,160,84,1,42640.9286017,42644.2146326,35.7490514,
8469,1,42610.2567123,160,85,1,44511.0360105,44525.1582186,1914.9015063,
8470,1,42614.2427452,161,85,1,44561.7485718,44564.7375741,1950.4948289,
8471,1,42619.1105732,161,85,1,44564.7375741,44566.4624501,1947.3518769,
8472,0,42624.9681490,161,86,1,42644.2146326,42645.3570909,20.3889419,
8473,1,42627.1492062,162,86,1,44566.4624501,44566.8225639,1939.6733577,
8474,1,42632.5251336,162,87,1,44566.8225639,44566.9570434,1934.4319098,
8475,1,42639.3594208,162,87,1,44566.9570434,44568.7264883,1929.3670675,
8476,1,42639.8423191,163,87,1,44571.0579898,44571.1902394,1931.3479203,
8477,1,42642.1743245,162,88,1,44571.1902394,44581.2499947,1939.0756702,
8478,0,42644.4941622,162,88,1,42662.2091034,42668.8998265,24.4056644,
8479,1,42645.5760849,162,88,1,44581.6562590,44582.3211046,1936.7450197,
8480,0,42650.4516154,162,89,1,42668.8998265,42676.9339205,26.4823051,
8481,1,42650.8522372,163,89,1,44582.3211046,44585.2973977,1934.4451605,
8482,1,42655.1817054,162,89,1,44588.5853445,44588.9288205,1933.7471150,
8483,1,42655.7187866,163,89,1,44588.9288205,44593.2658011,1937.5470145,
8484,0,42661.0906145,164,90,1,42681.3642979,42685.8883344,24.7977199,
8485,1,42661.5360737,165,90,1,44593.2658011,44593.7462003,1932.2101267,
8486,0,42663.1950796,165,90,1,42685.8883344,42691.6793135,28.4842339,
8487,0,42663.4705845,166,90,1,42691.6793135,42693.4732495,30.0026650,
8488,0,42670.9449808,166,91,1,42693.4732495,42702.6965763,31.7515955,
8489,1,42671.5838813,167,91,1,44593.7462003,44621.9639717,1950.3800904,
8490,0,42681.2629259,167,92,1,42702.6965763,42706.3942695,25.1313436,
8491,1,42688.8683796,166,92,1,44634.7172970,44657.6294560,1968.7610765,
8492,1,42695.6366847,165,93,1,44689.4593645,44700.3303197,2004.6936350,
8493,0,42696.3672080,166,93,1,42706.3942695,42709.5429691,13.1757611,
8494,1,42699.4112117,167,93,1,44712.6542220,44725.7027940,2026.2915823,
8495,1,42700.3382987,168,94,1,44725.7027940,44726.4485585,2026.1102599,
8496,0,42701.2555611,169,94,1,42709.5429691,42709.7895119,8.5339507,
8497,0,42715.4340681,163,95,1,42745.0483639,42746.2514811,30.8174129,
8498,0,42716.3643815,164,95,1,42746.2514811,42753.2429504,36.8785689,
8499,0,42723.4763532,165,96,1,42753.2429504,42755.7166182,32.2402650,
8500,1,42737.9710417,164,97,1,44726.4485585,44745.1294476,2007.1584058,
8501,1,42738.2939170,165,97,1,44745.1294476,44749.5210354,2011.2271184,
8502,1,42742.5511621,166,98,1,44754.0991632,44754.4092401,2011.8580780,
8503,0,42751.5698759,165,99,1,42765.7112075,42765.8492095,14.2793336,
8504,1,42755.7184244,164,99,1,44754.4092401,44777.0935151,2021.3750907,
8505,0,42757.5457571,165,99,1,42765.8492095,42767.1009292,9.5551722,
8506,1,42769.6126520,162,100,1,44799.7151121,44805.0423105,2035.4296584,
8507,0,42771.0365983,163,101,1,42780.3913874,42782.9410652,11.9044669,
8508,0,42777.7584287,163,101,1,42785.6467118,42786.1562178,8.3977890,
8509,0,42778.5555652,164,101,1,42810.3946889,42810.6768777,32.1213124,
8510,1,42784.2992345,163,102,1,44809.6043312,44809.7066085,2025.4073741,
8511,0,42785.7739691,163,102,1,42804.5823082,42805.8933863,20.1194172,
8512,0,42794.6878898,161,103,1,42806.3765896,42810.3946889,15.7067992,
8513,0,42803.1856093,159,104,1,42810.6768777,42813.7251512,10.5395419,
8514,1,42805.3555461,159,104,1,44809.7066085,44812.1814207,2006.8258746,
8515,1,42805.9423638,159,104,1,44812.1814207,44818.3964170,2012.4540532,
8516,1,42826.1000818,155,106,1,44818.3964170,44819.4927343,1993.3926525,
8517,1,42835.4084847,154,107,1,44819.4927343,44830.7874105,1995.3789258,
8518,1,42836.2934693,155,107,1,44830.7874105,44831.6884973,1995.3950280,
8519,1,42836.9322265,155,107,1,44831.6884973,44832.0749765,1995.1427500,
8520,1,42845.4827819,156,108,1,44832.0749765,44841.7973376,1996.3145557,
8521,0,42845.8356793,157,108,1,42862.3888251,42875.9776393,30.1419600,
8522,1,42846.1011601,158,108,1,44841.9184350,44848.9832299,2002.8820697,
8523,1,42847.0212026,158,108,1,44867.4680309,44876.4785377,2029.4573351,
8524,1,42854.6645893,158,109,1,44910.2963912,44911.6108578,2056.9462685,
8525,0,42860.0370703,159,110,1,42875.9776393,42909.8613213,49.8242511,
8526,0,42867.0609728,159,110,1,42909.8613213,42915.8720206,48.8110478,
8527,1,42871.8244817,160,111,1,44911.6108578,44913.2527643,2041.4282826,
8528,1,42874.8571015,161,111,1,44913.2527643,44914.2058832,2039.3487817,
8529,1,42885.4281399,161,112,1,44914.2058832,44914.8078433,2029.3797034,
8530,1,42887.6871544,162,112,1,44914.8078433,44917.3773264,2029.6901720,
8531,0,42889.8658977,163,112,1,42915.8720206,42923.2431312,33.3772336,
8532,1,42893.5901247,164,113,1,44918.9823585,44925.5886819,2031.9985572,
8533,0,42898.9682509,165,113,1,42923.2431312,42923.9250151,24.9567641,
8534,0,42901.2003111,166,114,1,42923.9250151,42927.3754213,26.1751102,
8535,0,42901.5728888,167,114,1,42927.3754213,42928.4860258,26.9131370,
8536,0,42906.6066391,168,114,1,42928.4860258,42928.5508134,21.9441743,
8537,0,42908.2851056,169,114,1,42928.5508134,42929.6227084,21.3376027,
8538,1,42908.4033768,170,114,1,44932.4225003,44934.1359270,2025.7325502,
8539,1,42908.9386619,171,114,1,44934.1359270,44943.5547017,2034.6160398,
8540,1,42912.8057982,171,115,1,44943.5547017,44958.0715124,2045.2657142,
8541,1,42914.1733804,172,115,1,44982.4189761,44992.7253480,2078.5519676,
8542,0,42914.8176283,173,115,1,42938.2397947,42941.6591163,26.8414880,
8543,1,42922.5346183,173,116,1,44996.3662353,45007.2689787,2084.7343604,
8544,1,42928.5609111,169,116,1,45012.9501040,45013.0394456,2084.4785345,
8545,0,42931.0160743,169,117,1,42941.6591163,42942.3917154,11.3756411,
8546,1,42934.9584513,169,117,1,45013.0394456,45014.3169976,2079.3585463,
8547,1,42938.3998896,169,117,1,45014.3169976,45017.1118218,2078.7119322,
8548,0,42943.0077986,168,118,1,42952.8471626,42953.6965218,10.6887232,
8549,0,42945.6429452,168,118,1,42967.3195458,42971.5365647,25.8936195,
8550,1,42948.7593536,168,118,1,45017.1118218,45018.7985488,2070.0391952,
8551,0,42953.5586266,168,119,1,42971.5365647,42979.5143052,25.9556786,
8552,0,42954.0835060,168,119,1,42979.5143052,42989.8874992,35.8039932,
8553,0,42954.5023764,169,119,1,42989.8874992,42990.5878784,36.0855020,
8554,0,42966.3781256,169,120,1,42990.5878784,42998.5463659,32.1682403,
8555,1,42970.9046657,169,121,1,45028.3888696,45030.5191662,2059.6145005,
8556,0,42986.3409868,168,122,1,42998.5463659,43000.4969410,14.1559542,
8557,0,42998.7202635,166,123,1,43012.0520719,43022.0571188,23.3368553,
8558,0,43010.1085120,163,125,1,43022.0571188,43035.8278072,25.7192953,
8559,0,43011.0297161,164,125,1,43035.8278072,43040.6633935,29.6336774,
8560,0,43013.3415300,164,125,1,43040.6633935,43046.7127323,33.3712024,
8561,0,43016.4680908,165,125,1,43046.7127323,43051.4737439,35.0056531,
8562,1,43028.0003083,165,126,1,45030.5191662,45035.3407912,2007.3404828,
8563,0,43034.9178175,166,127,1,43062.1869699,43063.4761455,28.5583280,
8564,1,43035.5256145,167,127,1,45035.3407912,45036.8696711,2001.3440566,
8565,1,43041.3419003,166,128,1,45036.8696711,45037.3062843,1995.9643840,
8566,1,43042.8509321,167,128,1,45037.3062843,45043.3295928,2000.4786608,
8567,0,43044.2621342,168,128,1,43063.4761455,43066.4033064,22.1411721,
8568,1,43048.7221334,168,128,1,45085.5244370,45092.3145569,2043.5924236,
8569,1,43054.0968530,168,129,1,45100.7872360,45110.9457483,2056.8488953,
8570,0,43054.1434618,169,129,1,43090.3057546,43106.2269518,52.0834900,
8571,1,43055.8916771,170,129,1,45136.5176234,45143.6285799,2087.7369027,
8572,0,43065.9879588,169,130,1,43106.2269518,43109.1533047,43.1653459,
8573,0,43069.3562165,168,130,1,43109.1533047,43116.6882569,47.3320403,
8574,1,43070.4877686,168,131,1,45143.6285799,45146.0980824,2075.6103138,
8575,0,43084.7550242,165,132,1,43116.6882569,43122.1753508,37.4203267,
8576,1,43088.0006200,165,132,1,45146.0980824,45147.9995003,2059.9988803,
8577,0,43089.4768162,166,132,1,43122.1753508,43125.4282814,35.9514651,
8578,0,43091.7432375,166,133,1,43125.4282814,43129.5827929,37.8395553,
8579,0,43112.4526546,165,135,1,43129.5827929,43143.3180338,30.8653792,
8580,1,43132.4207516,162,137,1,45147.9995003,45153.1872660,2020.7665143,
8581,1,43137.4719741,163,137,1,45153.1872660,45160.8482292,2023.3762552,
8582,0,43142.4536574,164,138,1,43149.8742711,43156.3960713,13.9424139,
8583,1,43146.7553058,163,138,1,45161.9551525,45162.3197861,2015.5644803,
8584,0,43154.7393288,163,139,1,43162.9423098,43164.0312042,9.2918754,
8585,1,43158.0361089,163,139,1,45162.3197861,45165.2337797,2007.1976708,
8586,0,43164.6119973,158,140,1,43179.3335572,43187.0853076,22.4733102,
8587,1,43165.3132207,159,140,1,45209.2084721,45210.5654258,2045.2522051,
8588,1,43165.4109049,160,140,1,45210.5654258,45217.1023762,2051.6914713,
8589,0,43168.6732012,161,140,1,43187.0853076,43189.1828144,20.5096132,
8590,1,43168.7670544,162,140,1,45218.0756940,45225.7297058,2056.9626514,
8591,1,43169.1584007,163,140,1,45225.7297058,45238.3593973,2069.2009966,
8592,1,43171.8651332,164,141,1,45238.3593973,45239.2445321,2067.3793989,
8593,0,43176.1142338,164,141,1,43189.1828144,43194.4236105,18.3093767,
8594,0,43182.5372785,164,142,1,43194.4236105,43194.6264664,12.0891879,
8595,1,43189.6679830,163,142,1,45239.2445321,45243.0505256,2053.3825426,
8596,0,43190.3285305,164,143,1,43209.3887610,43215.2382030,24.9096725,
8597,0,43198.0865663,161,143,1,43215.2382030,43216.6151051,18.5285388,
8598,0,43201.7697432,162,0,2,43222.8490666,43230.6321873,28.8624441,
8599,0,43206.9147551,163,0,2,43230.6321873,43233.2514196,26.3366645,
8600,1,43207.1960823,164,0,2,45243.0505256,45247.2688003,2040.0727180,
8601,0,43207.2798345,165,0,2,43233.2514196,43235.9372997,28.6574652,
8602,1,43210.9491378,165,1,2,45247.2688003,45248.2590110,2037.3098732,
8603,1,43212.1060072,166,1,2,45248.2590110,45249.4453337,2037.3393266,
8604,1,43212.3483042,167,1,2,45249.4453337,45256.0375467,2043.6892425,
8605,1,43214.2040224,168,1,2,45256.0375467,45256.3484523,2042.1444299,
8606,1,43215.3868995,168,1,2,45256.3484523,45258.4119568,2043.0250572,
8607,0,43239.0317067,161,3,2,43268.6041684,43268.6053404,29.5736336,
8608,1,43242.9073770,162,4,2,45258.4119568,45268.4782757,2025.5708988,
8609,1,43244.0124446,163,4,2,45268.4782757,45270.7616061,2026.7491615,
8610,1,43245.0211990,163,4,2,45270.7616061,45273.2329564,2028.2117574,
8611,0,43249.2107507,164,4,2,43268.6053404,43270.7547633,21.5440126,
8612,1,43252.3826509,165,5,2,45273.2329564,45278.7452315,2026.3625806,
8613,0,43254.8332715,165,5,2,43270.7547633,43276.3400517,21.5067802,
8614,1,43264.2291128,165,6,2,45285.3976873,45288.4665287,2024.2374159,
8615,1,43265.1654164,166,6,2,45297.7032684,45311.7054192,2046.5400028,
8616,0,43267.9198310,167,6,2,43288.7565546,43289.1502003,21.2303693,
8617,1,43269.5133119,166,6,2,45313.0577252,45320.2961131,2050.7828012,
8618,1,43275.9611864,166,7,2,45320.2961131,45323.1040647,2047.1428784,
8619,1,43279.8663278,166,7,2,45323.1040647,45324.6679288,2044.8016010,
8620,0,43289.4495464,165,8,2,43307.1141983,43307.5568055,18.1072591,
8621,1,43291.0536536,165,9,2,45324.6679288,45327.8975600,2036.8439064,
8622,0,43302.9299207,165,10,2,43350.4108176,43351.5454074,48.6154867,
8623,1,43305.1305618,166,10,2,45327.8975600,45328.7057337,2023.5751718,
8624,0,43320.3032673,165,12,2,43351.5454074,43352.8636254,32.5603581,
8625,0,43322.4070058,166,12,2,43352.8636254,43367.9235653,45.5165595,
8626,1,43328.7553598,167,12,2,45328.7057337,45329.5307186,2000.7753588,
8627,0,43346.7272962,168,14,2,43367.9235653,43369.9765182,23.2492220,
8628,0,43348.2479885,169,14,2,43388.5606752,43388.5886980,40.3407095,
8629,0,43353.7686003,167,15,2,43388.5886980,43393.3870952,39.6184948,
8630,1,43354.0402547,168,15,2,45329.5307186,45341.6583146,1987.6180599,
8631,1,43357.3359049,169,15,2,45384.5624876,45392.4202402,2035.0843353,
8632,0,43357.6291518,170,15,2,43393.3870952,43393.8066045,36.1774527,
8633,0,43358.2876291,171,15,2,43393.8066045,43396.3550543,38.0674251,
8634,1,43361.9500981,172,16,2,45400.5100862,45405.3208336,2043.3707355,
8635,0,43363.4763275,173,16,2,43399.1178047,43407.6805999,44.2042724,
8636,1,43369.1393539,173,16,2,45410.3047703,45410.7457578,2041.6064039,
8637,0,43371.4193548,170,17,2,43407.6805999,43410.5393153,39.1199605,
8638,1,43372.6036315,170,17,2,45410.7457578,45414.0182101,2041.4145786,
8639,0,43385.6365140,171,18,2,43396.3550543,43399.1178047,13.4812908,
8640,1,43389.9184375,170,18,2,45415.8042308,45421.6656346,2031.7471971,
8641,1,43395.4325354,169,19,2,45423.6083499,45432.6034970,2037.1709616,
8642,1,43397.5821826,169,19,2,45434.8742011,45434.9523054,2037.3701228,
8643,0,43401.5067668,169,20,2,43410.5393153,43419.9689486,18.4621818,
8644,0,43403.4838627,170,20,2,43419.9689486,43429.9542113,26.4703486,
8645,1,43404.2497208,171,20,2,45434.9523054,45436.0552303,2031.8055095,
8646,0,43405.4218334,172,20,2,43429.9542113,43437.5941039,32.1722705,
8647,1,43406.5739870,173,20,2,45436.0552303,45437.3198000,2030.7458129,
8648,0,43444.8041951,166,24,2,43466.9207367,43471.7531283,26.9489332,
8649,0,43446.3859858,167,24,2,43471.7531283,43475.5509115,29.1649256,
8650,1,43449.4917123,167,24,2,45437.3198000,45446.4184626,1996.9267502,
8651,0,43456.0392918,167,25,2,43475.5509115,43482.1522383,26.1129465,
8652,1,43461.9954457,166,26,2,45446.4184626,45449.0392945,1987.0438489,
8653,0,43468.1725154,166,26,2,43560.0818382,43561.2200753,93.0475599,
8654,0,43471.8384733,166,27,2,43561.2200753,43564.4162459,92.5777726,
8655,0,43478.1566292,166,27,2,43564.4162459,43568.7881908,90.6315615,
8656,0,43481.7470931,167,28,2,43568.7881908,43577.1291153,95.3820222,
8657,0,43482.5539873,167,28,2,43577.1291153,43584.1776697,101.6236824,
8658,0,43483.3353801,167,28,2,43584.1776697,43588.7973749,105.4619949,
8659,0,43487.1091601,167,28,2,43588.7973749,43592.2607415,105.1515815,
8660,1,43489.6403624,167,28,2,45450.5680264,45451.7044112,1962.0640489,
8661,1,43492.3115832,168,29,2,45452.3598750,45457.4540541,1965.1424709,
8662,1,43503.5545428,166,30,2,45457.4540541,45460.7750724,1957.2205296,
8663,0,43509.0866002,167,30,2,43592.2607415,43604.6727469,95.5861467,
8664,1,43518.5316212,166,31,2,45460.7750724,45462.8180163,1944.2863951,
8665,1,43529.4057673,162,32,2,45462.8180163,45462.8628408,1933.4570735,
8666,1,43531.4892711,161,33,2,45462.8628408,45469.7642421,1938.2749710,
8667,0,43531.9167122,162,33,2,43604.6727469,43605.3944741,73.4777619,
8668,0,43533.3180120,163,33,2,43605.3944741,43618.0930805,84.7750686,
8669,0,43549.5236849,159,34,2,43618.0930805,43621.0866021,71.5629172,
8670,0,43556.1058612,160,35,2,43621.0866021,43622.5819409,66.4760797,
8671,1,43561.9605960,159,36,2,45469.7642421,45470.1096633,1908.1490673,
8672,0,43562.5042594,160,36,2,43622.5819409,43636.5163395,74.0120801,
8673,1,43563.2580593,161,36,2,45470.1096633,45472.0543296,1908.7962703,
8674,0,43569.5424847,160,36,2,43636.5163395,43643.6760126,74.1335278,
8675,0,43577.0349021,161,37,2,43643.6760126,43646.2059063,69.1710042,
8676,0,43579.7730486,161,37,2,43646.2059063,43647.0799653,67.3069166,
8677,0,43583.4540546,162,38,2,43647.0799653,43648.9783796,65.5243250,
8678,1,43585.6447125,162,38,2,45472.0543296,45479.8555275,1894.2108150,
8679,1,43597.5104396,161,39,2,45482.5158675,45484.1952342,1886.6847946,
8680,0,43600.1384759,162,40,2,43648.9783796,43653.7040336,53.5655577,
8681,0,43603.5236471,163,40,2,43653.7040336,43655.9582362,52.4345891,
8682,1,43613.3591986,162,41,2,45484.1952342,45492.0525225,1878.6933239,
8683,1,43613.9253071,163,41,2,45492.0525225,45493.5321503,1879.6068432,
8684,0,43614.8043492,164,41,2,43655.9582362,43664.1076648,49.3033156,
8685,0,43620.3826543,164,42,2,43664.1076648,43667.5939681,47.2113138,
8686,0,43625.1207630,163,42,2,43667.5939681,43668.8832448,43.7624818,
8687,1,43640.3697094,163,44,2,45493.5321503,45494.4586763,1854.0889669,
8688,1,43640.6675323,164,44,2,45494.4586763,45500.6109641,1859.9434318,
8689,0,43652.9275552,161,45,2,43668.8832448,43669.3359244,16.4083692,
8690,0,43661.9524443,160,46,2,43669.3359244,43672.0897261,10.1372818,
8691,1,43662.2243428,161,46,2,45500.6109641,45502.0275846,1839.8032418,
8692,1,43664.1087405,161,46,2,45502.0275846,45511.9004675,1847.7917270,
8693,1,43664.4798571,162,46,2,45514.3745944,45515.7267444,1851.2468873,
8694,1,43667.1198567,163,46,2,45515.7267444,45524.7934906,1857.6736340,
8695,1,43673.7465693,160,47,2,45534.1130324,45534.6569889,1860.9104196,
8696,1,43675.1314216,161,47,2,45534.6569889,45548.3935463,1873.2621247,
8697,0,43681.4879743,160,48,2,43694.9912008,43696.1563622,14.6683879,
8698,1,43686.6803043,160,48,2,45616.0249324,45616.7780672,1930.0977629,
8699,1,43698.5368099,157,49,2,45616.7780672,45620.7395565,1922.2027466,
8700,1,43703.3285018,157,50,2,45620.7395565,45648.2858362,1944.9573343,
8701,1,43709.3401148,158,50,2,45648.2858362,45650.3392222,1940.9991074,
8702,1,43714.1828849,158,51,2,45650.3392222,45654.2255608,1940.0426759,
8703,0,43725.1101386,159,52,2,43737.4686723,43740.9581498,15.8480112,
8704,0,43726.6874961,160,52,2,43740.9581498,43755.1866340,28.4991379,
8705,0,43727.6229278,161,52,2,43755.1866340,43760.0190726,32.3961448,
8706,1,43729.5546137,162,52,2,45654.2255608,45655.2406379,1925.6860242,
8707,0,43729.6641734,163,52,2,43760.0190726,43760.5505561,30.8863826,
8708,1,43733.3338859,164,53,2,45655.2406379,45659.5283276,1926.1944417,
8709,0,43737.7592627,163,53,2,43760.5505561,43762.7642488,25.0049861,
8710,0,43739.2897182,164,53,2,43762.7642488,43778.1738400,38.8841218,
8711,0,43747.4040873,164,54,2,43791.9757591,43813.8529019,66.4488146,
8712,0,43753.5907097,165,55,2,43813.8529019,43833.4734749,79.8827652,
8713,1,43757.4350380,165,55,2,45659.5283276,45661.3333150,1903.8982770,
8714,1,43759.3035482,166,55,2,45661.3333150,45665.6691038,1906.3655556,
8715,1,43761.6284108,165,56,2,45665.6691038,45667.6970946,1906.0686838,
8716,1,43767.9337705,165,56,2,45667.6970946,45676.5684771,1908.6347065,
8717,1,43770.0600854,166,57,2,45678.8800035,45680.7341700,1910.6740847,
8718,0,43773.3828158,167,57,2,43833.4734749,43834.1724660,60.7896502,
8719,0,43780.2950530,167,58,2,43834.1724660,43841.4287889,61.1337359,
8720,0,43780.6283775,168,58,2,43841.4287889,43853.8926605,73.2642830,
8721,0,43781.7672386,168,58,2,43853.8926605,43856.0660998,74.2988612,
8722,1,43781.8347404,169,58,2,45680.7341700,45684.0955669,1902.2608265,
8723,0,43782.1586833,170,58,2,43856.0660998,43861.9029360,79.7442527,
8724,0,43786.7585394,169,58,2,43861.9029360,43866.3367101,79.5781706,
8725,0,43791.6009769,170,59,2,43866.3367101,43896.9343627,105.3333858,
8726,1,43791.9448197,171,59,2,45684.0955669,45684.5333759,1892.5885562,
8727,1,43803.1195811,171,60,2,45684.5333759,45695.3167490,1892.1971679,
8728,0,43812.2688062,172,61,2,43896.9343627,43898.1271256,85.8583194,
8729,1,43814.8261866,172,61,2,45695.3167490,45700.1329421,1885.3067555,
8730,0,43819.0283359,173,61,2,43898.1271256,43904.3023738,85.2740379,
8731,1,43820.0813713,174,62,2,45702.8953459,45714.0371603,1893.9557890,
8732,1,43821.8023950,175,62,2,45714.0371603,45723.4515446,1901.6491496,
8733,1,43823.1810547,176,62,2,45723.4515446,45724.4626027,1901.2815480,
8734,1,43823.6823054,177,62,2,45724.4626027,45729.4694630,1905.7871576,
8735,0,43826.8606141,178,62,2,43904.3023738,43935.2099632,108.3493491,
8736,0,43831.8279522,179,63,2,43935.2099632,43944.0549042,112.2269520,
8737,0,43836.8376942,178,63,2,43944.0549042,43948.3886195,111.5509253,
8738,0,43837.4682309,179,63,2,43948.3886195,43948.8764891,111.4082582,
8739,0,43846.3946311,179,64,2,43948.8764891,43949.2212657,102.8266346,
8740,1,43847.3307449,180,64,2,45729.4694630,45742.2093876,1894.8786427,
8741,0,43852.1348519,181,65,2,43949.2212657,43952.7391450,100.6042931,
8742,0,43856.1851585,180,65,2,43952.7391450,43957.4440365,101.2588779,
8743,1,43861.2532418,181,66,2,45792.3170980,45799.2054973,1937.9522555,
8744,1,43867.3870607,180,66,2,45800.8983434,45802.9568001,1935.5697394,
8745,0,43870.0121158,181,67,2,43957.4440365,43959.5192729,89.5071571,
8746,0,43872.9324045,182,67,2,43959.5192729,43966.2346985,93.3022940,
8747,0,43874.0298087,183,67,2,43966.2346985,43968.5218799,94.4920712,
8748,1,43876.7490882,184,67,2,45802.9568001,45806.9056266,1930.1565385,
8749,0,43881.8523925,185,68,2,43968.5218799,43970.6342112,88.7818187,
8750,1,43882.3132744,186,68,2,45808.7545651,45812.3685485,1930.0552741,
8751,0,43882.3730091,187,68,2,43970.6342112,43978.1698441,95.7968350,
8752,0,43885.6032951,188,68,2,43978.1698441,43982.1485695,96.5452744,
8753,0,43890.3858197,189,69,2,43982.1485695,43985.1834376,94.7976179,
8754,0,43893.3936268,190,69,2,43985.1834376,43988.2651375,94.8715107,
8755,1,43893.5674631,191,69,2,45813.5624387,45824.6535496,1931.0860866,
8756,0,43896.9952544,191,69,2,43988.2651375,43990.1044613,93.1092069,
