Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
1456,0,14735.2688814,2,33,3,14738.7692508,14741.6324133,6.3635319,
1457,0,14738.3941789,2,33,3,14741.3786197,14742.1558547,3.7616758,
1458,0,14742.1605713,1,34,3,14745.1495615,14752.0634265,9.9028553,
1459,0,14742.9761939,2,34,3,14748.1117068,14748.3771111,5.4009172,
1460,0,14755.2944561,1,35,3,14755.9027879,14760.3783978,5.0839416,
1461,0,14763.8088320,1,36,3,14765.8824593,14766.5369792,2.7281472,
1462,0,14792.3709863,1,39,3,14799.8937497,14807.0266678,14.6556815,
1463,0,14800.7594601,2,40,3,14803.9370137,14824.2344741,23.4750140,
1464,0,14845.6596746,1,44,3,14847.6088726,14857.6389967,11.9793222,
1465,0,14892.3104984,1,49,3,14892.4064362,14895.8137134,3.5032150,
1466,0,14897.7675141,1,49,3,14898.2312678,14922.1070690,24.3395549,
1467,0,14902.0508493,2,50,3,14907.2120500,14909.0902813,7.0394320,
1468,0,14910.8349956,2,51,3,14918.9986401,14920.6300919,9.7950962,
1469,0,14944.5901747,1,54,3,14956.4397106,14957.5386667,12.9484920,
1470,0,14952.3371054,2,55,3,14960.0067640,14963.2010582,10.8639528,
1471,0,14976.5450831,1,57,3,14984.9548644,15003.1722806,26.6271975,
1472,0,14989.0425968,2,58,3,14993.9976440,14998.7533455,9.7107487,
1473,0,14991.6419272,3,59,3,14992.1042969,14994.8269257,3.1849985,
1474,0,14993.6694190,4,59,3,15004.1811382,15007.2550106,13.5855916,
1475,0,15001.0765070,3,60,3,15007.9841827,15013.9734697,12.8969627,
1476,0,15008.4297060,2,60,3,15009.3158835,15009.6364830,1.2067770,
1477,0,15033.3778463,1,63,3,15041.0410434,15052.8222898,19.4444435,
1478,0,15035.8179105,2,63,3,15040.6069893,15041.2113404,5.3934299,
1479,0,15039.1178334,3,63,3,15043.4172899,15045.5496285,6.4317951,
1480,0,15054.1613791,1,65,3,15055.8339885,15061.0298593,6.8684802,
1481,0,15057.8603914,2,65,3,15062.3332113,15076.4534695,18.5930781,
1482,0,15060.2487597,3,66,3,15061.5837841,15063.5415077,3.2927479,
1483,0,15078.5721659,1,67,3,15079.0210993,15090.3969499,11.8247840,
1484,0,15086.7793492,2,68,3,15087.5489439,15088.3178973,1.5385481,
1485,0,15087.2862018,3,68,3,15091.3174899,15093.5112155,6.2250136,
1486,0,15090.1325077,3,69,3,15094.0725263,15094.1489834,4.0164756,
1487,0,15118.7970921,1,71,3,15121.3759775,15123.9813446,5.1842525,
1488,0,15120.9757814,2,72,3,15126.6961720,15127.3042419,6.3284604,
1489,0,15136.4474634,1,73,3,15148.4598121,15150.9561351,14.5086717,
1490,0,15149.1746125,2,74,3,15163.3421887,15166.1080480,16.9334355,
1491,0,15152.3859358,2,75,3,15152.8775539,15157.3310741,4.9451384,
1492,0,15159.4934299,2,75,3,15162.0316099,15165.6653333,6.1719034,
1493,0,15162.5812089,3,76,3,15166.0804591,15173.4101292,10.8289203,
1494,0,15176.8341165,1,77,3,15177.9572572,15179.6750877,2.8409712,
1495,0,15179.6830762,1,77,3,15183.7760925,15187.3632101,7.6801339,
1496,0,15187.4579823,1,78,3,15200.9463533,15211.6745000,24.2165177,
1497,0,15198.1697426,2,79,3,15205.8874457,15215.0756483,16.9059056,
1498,0,15200.0426880,3,80,3,15214.3238508,15220.9818650,20.9391770,
1499,0,15203.3144518,4,80,3,15205.6169842,15207.7324882,4.4180364,
1500,0,15208.1381568,4,80,3,15208.2010777,15209.9755491,1.8373923,
1501,0,15208.9504549,5,80,3,15209.0259354,15220.9399155,11.9894606,
1502,0,15212.1863519,4,81,3,15216.5351266,15216.7050067,4.5186547,
1503,0,15226.9495641,1,82,3,15227.5161449,15237.2973242,10.3477602,
1504,0,15246.1408921,1,84,3,15249.2657275,15249.5794497,3.4385576,
1505,0,15249.7729975,1,84,3,15250.4682485,15252.7647906,2.9917931,
1506,0,15249.7925010,2,84,3,15250.7333944,15256.1145516,6.3220506,
1507,0,15255.4288305,2,85,3,15256.0788628,15256.2023051,0.7734746,
1508,0,15258.2243344,1,85,3,15259.4086829,15270.4425608,12.2182264,
1509,0,15261.6826295,2,86,3,15264.9307901,15272.2113800,10.5287506,
1510,0,15277.6163711,1,87,3,15281.4354830,15282.6481718,5.0318007,
1511,0,15281.4509486,2,88,3,15281.7054684,15285.7060654,4.2551168,
1512,0,15281.4884996,3,88,3,15282.3853852,15291.0722748,9.5837752,
1513,0,15295.1087043,1,89,3,15296.2081279,15318.4607111,23.3520068,
1514,0,15297.1108107,2,89,3,15300.4035559,15305.2936118,8.1828012,
1515,0,15308.3174753,2,90,3,15308.8037615,15311.4598763,3.1424010,
1516,0,15313.4732018,2,91,3,15324.6144826,15334.1189041,20.6457023,
1517,0,15329.2078099,2,92,3,15338.1529155,15356.5093332,27.3015233,
1518,0,15336.4350050,2,93,3,15340.7833332,15344.9734383,8.5384333,
1519,0,15348.2501927,2,94,3,15350.4030693,15351.7632845,3.5130918,
1520,0,15352.1001423,2,95,3,15357.2083524,15368.9160418,16.8158995,
1521,0,15364.4010104,2,96,3,15376.1925644,15391.6088193,27.2078089,
1522,0,15367.0316662,3,96,3,15367.4874715,15371.4023272,4.3706610,
1523,0,15372.1644007,2,97,3,15372.5129101,15380.2794848,8.1150842,
1524,0,15403.5547177,1,100,3,15403.7045562,15407.7803972,4.2256795,
1525,0,15418.8958095,1,101,3,15420.6094002,15424.8080586,5.9122491,
1526,0,15435.1062433,1,103,3,15441.1004428,15454.0331991,18.9269558,
1527,0,15438.5361017,2,103,3,15438.7115712,15442.2087560,3.6726544,
1528,0,15445.5236603,2,104,3,15470.6337800,15478.8041332,33.2804729,
1529,0,15465.3615082,2,106,3,15466.1077578,15466.6229459,1.2614377,
1530,0,15471.1391897,2,107,3,15471.2479108,15483.0045306,11.8653409,
1531,0,15475.8718466,3,107,3,15477.5871119,15478.0597097,2.1878631,
1532,0,15477.6085369,4,107,3,15486.5559050,15514.7018201,37.0932832,
1533,0,15482.8385215,3,108,3,15486.4003883,15494.6993634,11.8608419,
1534,0,15506.5828249,2,110,3,15507.8687382,15508.7206921,2.1378672,
1535,0,15506.7398889,3,110,3,15510.5478415,15513.7267403,6.9868513,
1536,0,15508.8611765,3,110,3,15510.5618076,15513.4996443,4.6384679,
1537,0,15554.1486830,1,115,3,15565.8143397,15568.0940055,13.9453225,
1538,0,15555.5889304,2,115,3,15556.9058304,15558.0029197,2.4139893,
1539,0,15558.3779811,2,115,3,15564.2489024,15575.6067249,17.2287438,
1540,0,15560.1872209,3,116,3,15586.6273008,15597.3191707,37.1319498,
1541,0,15572.9773067,3,117,3,15574.5843059,15577.9963699,5.0190632,
1542,0,15577.2118383,3,117,3,15579.2771263,15579.3958775,2.1840391,
1543,0,15579.4480288,2,117,3,15592.6618449,15594.1160124,14.6679835,
1544,0,15581.8305796,3,118,3,15600.5484551,15602.2413269,20.4107473,
1545,0,15595.3967142,3,119,3,15602.9639947,15604.2169298,8.8202156,
1546,0,15609.5902424,1,120,3,15620.6349796,15621.8844885,12.2942461,
1547,0,15615.8545064,2,121,3,15617.6105674,15624.1526808,8.2981744,
1548,0,15616.8092414,3,121,3,15621.1018838,15629.7435579,12.9343165,
1549,0,15625.3177454,2,122,3,15630.9607203,15632.3340045,7.0162591,
1550,0,15642.8157249,1,124,3,15643.6139082,15648.8128638,5.9971390,
1551,0,15645.2959794,2,124,3,15651.7198211,15660.6896267,15.3936474,
1552,0,15646.7308251,3,124,3,15657.1012781,15657.7673937,11.0365686,
1553,0,15648.4400280,4,124,3,15650.3733574,15655.8320536,7.3920256,
1554,0,15668.2830563,1,126,3,15736.6798751,15741.1079539,72.8248976,
1555,0,15671.6577151,2,127,3,15679.8274621,15680.1657038,8.5079887,
1556,0,15695.6418435,2,129,3,15696.1844443,15698.0007741,2.3589307,
1557,0,15704.3979745,2,130,3,15706.3756358,15709.3785247,4.9805502,
1558,0,15715.3028031,2,131,3,15721.1557024,15724.5852484,9.2824454,
1559,0,15753.2321444,1,135,3,15766.4106642,15769.2130148,15.9808705,
1560,0,15778.8398645,1,137,3,15782.8032409,15787.6022165,8.7623520,
1561,0,15788.7398123,1,138,3,15793.0558611,15796.7756825,8.0358701,
1562,0,15794.1640405,2,139,3,15809.0891785,15811.0836197,16.9195793,
1563,0,15799.9528606,2,139,3,15803.2948679,15807.3894511,7.4365904,
1564,0,15806.1574319,3,140,3,15809.1660989,15813.9581941,7.8007622,
1565,0,15808.2591875,3,140,3,15809.4922654,15820.3060063,12.0468189,
1566,0,15810.5653549,4,141,3,15814.5230701,15820.1541099,9.5887549,
1567,0,15814.1076536,3,141,3,15820.1781049,15828.1598510,14.0521975,
1568,0,15825.9719175,2,142,3,15826.9214944,15831.5974613,5.6255438,
1569,0,15828.2201657,2,142,3,15830.3961803,15839.8003211,11.5801554,
1570,0,15828.6374551,3,142,3,15832.3380324,15834.7537979,6.1163428,
1571,0,15847.4870233,1,0,4,15849.4935989,15850.5836156,3.0965923,
1572,0,15855.5874125,1,1,4,15857.7691849,15859.1722755,3.5848630,
1573,0,15857.2741256,2,1,4,15861.6658944,15862.6565304,5.3824049,
1574,0,15868.7106541,1,2,4,15869.5058108,15873.2745135,4.5638594,
1575,0,15872.0937064,2,3,4,15878.8124789,15886.1551131,14.0614067,
1576,0,15877.5846732,2,3,4,15877.6062064,15877.7124486,0.1277754,
1577,0,15881.2607231,2,4,4,15891.8923181,15894.5117154,13.2509923,
1578,0,15882.6052208,3,4,4,15887.4484443,15893.5668069,10.9615861,
1579,0,15884.1978227,4,4,4,15884.6530983,15889.5979607,5.4001380,
1580,0,15910.2778534,1,7,4,15928.6960379,15930.6116463,20.3337929,
1581,0,15920.7741102,2,8,4,15921.3114420,15925.5664965,4.7923863,
1582,0,15925.0989071,3,8,4,15934.2371340,15935.4854731,10.3865660,
1583,0,15925.9240022,3,8,4,15926.2129865,15926.5545129,0.6305108,
1584,0,15947.0549325,1,10,4,15958.6019065,15963.7792526,16.7243201,
1585,0,15960.0898663,2,12,4,15964.1931862,15970.2584071,10.1685409,
1586,0,15968.3302284,2,12,4,15982.2758373,15991.8640070,23.5337786,
1587,0,15975.9712025,2,13,4,15979.0915398,15981.1049525,5.1337500,
1588,0,15979.7079851,3,13,4,15981.2408744,15981.5834896,1.8755045,
1589,0,15991.4601666,2,15,4,15995.2145353,15995.4409527,3.9807861,
1590,0,15996.8752774,1,15,4,16004.2374209,16016.2656602,19.3903828,
1591,0,16001.7426783,2,16,4,16003.6210030,16004.1106740,2.3679957,
1592,0,16025.5329686,1,18,4,16026.5990585,16028.6115189,3.0785503,
1593,0,16048.8108066,1,20,4,16051.7121958,16054.9475726,6.1367660,
1594,0,16073.4512305,1,23,4,16079.2299109,16081.0129008,7.5616703,
1595,0,16078.4626322,2,23,4,16079.0195165,16080.7547595,2.2921272,
1596,0,16088.7604705,1,24,4,16090.1602565,16090.4521961,1.6917256,
1597,0,16089.3718510,2,24,4,16098.0041306,16106.2366874,16.8648365,
1598,0,16103.5452612,2,26,4,16105.5112865,16105.6788441,2.1335830,
1599,0,16108.7547135,1,26,4,16113.6406306,16125.6217915,16.8670780,
1600,0,16123.9670382,2,28,4,16126.5755181,16128.2495990,4.2825609,
1601,0,16128.9489925,1,28,4,16133.5632993,16145.4085027,16.4595101,
1602,0,16133.7845391,2,29,4,16136.7687322,16143.7995040,10.0149649,
1603,0,16155.9780558,1,31,4,16158.9647458,16159.9873549,4.0092991,
1604,0,16159.6573796,2,31,4,16167.9769685,16168.9557186,9.2983390,
1605,0,16168.2217823,2,32,4,16177.4301505,16187.0541648,18.8323825,
1606,0,16171.2769782,2,33,4,16177.5337329,16192.5246447,21.2476664,
1607,0,16198.8326033,1,35,4,16198.9475358,16201.0255467,2.1929434,
1608,0,16202.4928041,1,36,4,16204.5820020,16205.9617620,3.4689579,
1609,0,16206.3552306,1,36,4,16207.8172539,16209.2194476,2.8642169,
1610,0,16220.2052311,1,38,4,16230.5600597,16241.4412252,21.2359941,
1611,0,16221.9215194,2,38,4,16222.1555737,16222.4651776,0.5436581,
1612,0,16230.2480313,2,39,4,16231.2802039,16235.9078221,5.6597908,
1613,0,16239.2771263,2,39,4,16244.1534390,16252.1335825,12.8564562,
1614,0,16244.4178585,2,40,4,16244.6214325,16245.7803008,1.3624423,
1615,0,16245.0659037,3,40,4,16259.5123981,16260.3457834,15.2798797,
1616,0,16263.8528873,1,42,4,16267.0630761,16270.5688704,6.7159830,
1617,0,16274.6622689,1,43,4,16275.0814811,16275.4859453,0.8236764,
1618,0,16275.1219343,2,43,4,16276.6942242,16283.7553000,8.6333657,
1619,0,16290.0593355,1,45,4,16303.4737466,16307.3716749,17.3123394,
1620,0,16291.1058597,2,45,4,16292.6892327,16297.3065395,6.2006798,
1621,0,16292.9052807,3,45,4,16294.8479651,16295.6641721,2.7588914,
1622,0,16316.7519504,1,47,4,16324.6749353,16332.3163537,15.5644033,
1623,0,16319.3402469,2,47,4,16321.5802763,16326.4882505,7.1480036,
1624,0,16330.9709720,2,49,4,16332.9623727,16332.9981623,2.0271902,
1625,0,16336.7356985,1,49,4,16339.8790030,16347.6155264,10.8798278,
1626,0,16344.2496611,2,50,4,16346.4905681,16357.9656151,13.7159540,
1627,0,16364.6934023,1,52,4,16372.5058902,16379.9881104,15.2947081,
1628,0,16365.2994625,2,52,4,16368.0989174,16369.9822070,4.6827444,
1629,0,16393.4243201,1,55,4,16404.5530243,16419.9132029,26.4888829,
1630,0,16399.3285039,2,55,4,16404.1600812,16422.6250769,23.2965731,
1631,0,16410.2287716,3,57,4,16418.6040956,16422.6782514,12.4494799,
1632,0,16411.8148072,4,57,4,16416.7598317,16422.4400735,10.6252664,
1633,0,16420.5768552,4,58,4,16423.5983995,16431.0115795,10.4347243,
1634,0,16423.6248353,2,58,4,16423.9375184,16425.4299013,1.8050660,
1635,0,16439.6261466,1,59,4,16448.0683935,16451.8390303,12.2128837,
1636,0,16443.5429992,2,60,4,16462.4403350,16465.7199446,22.1769454,
1637,0,16452.6140345,2,61,4,16453.1755653,16461.0473811,8.4333466,
1638,0,16461.3956245,2,62,4,16471.6507006,16476.0781232,14.6824987,
1639,0,16461.9742549,3,62,4,16471.0759678,16472.3803617,10.4061068,
1640,0,16471.7354794,3,63,4,16477.7541283,16485.1309860,13.3955066,
1641,0,16485.4135173,1,64,4,16491.0467081,16496.7034386,11.2899213,
1642,0,16495.6608686,2,65,4,16507.1702799,16507.7087388,12.0478703,
1643,0,16506.8677597,2,66,4,16518.5889896,16520.5305078,13.6627481,
1644,0,16513.5399836,2,67,4,16514.4330681,16515.8230266,2.2830429,
1645,0,16535.9686005,1,69,4,16536.9742844,16537.8604134,1.8918130,
1646,0,16550.1541495,1,71,4,16551.4572191,16551.7645386,1.6103891,
1647,0,16554.3784016,1,71,4,16567.6368585,16577.8755739,23.4971723,
1648,0,16556.7336615,2,71,4,16566.1958388,16587.1711221,30.4374607,
1649,0,16564.8981602,3,72,4,16567.2106924,16568.8397697,3.9416096,
1650,0,16582.9062669,2,74,4,16589.3880217,16593.7231083,10.8168414,
1651,0,16594.5538095,1,75,4,16624.2358494,16640.0802912,45.5264817,
1652,0,16598.9114909,2,75,4,16605.8628032,16609.0509672,10.1394763,
1653,0,16600.8251991,3,76,4,16604.6042993,16607.1028825,6.2776834,
1654,0,16604.1735167,4,76,4,16606.3749986,16627.1745126,23.0009959,
1655,0,16617.2560697,3,77,4,16619.6596244,16620.1460499,2.8899803,
1656,0,16631.9536223,2,79,4,16640.9556762,16641.4729008,9.5192785,
1657,0,16638.5119008,3,79,4,16645.2981643,16646.5780221,8.0661213,
1658,0,16652.1614103,1,81,4,16655.3896270,16660.8455076,8.6840973,
1659,0,16653.4873908,2,81,4,16653.5862487,16654.0756492,0.5882584,
1660,0,16659.4665101,2,81,4,16677.6317060,16681.8037896,22.3372796,
1661,0,16665.9720644,2,82,4,16666.0485820,16667.7180867,1.7460223,
1662,0,16672.1171892,2,83,4,16674.7528296,16686.5578023,14.4406131,
1663,0,16673.9066500,3,83,4,16674.3974600,16680.2339645,6.3273145,
1664,0,16689.1284635,1,84,4,16694.3509829,16695.4767163,6.3482528,
1665,0,16694.7205350,2,85,4,16694.8888055,16699.4126559,4.6921209,
1666,0,16694.9840293,3,85,4,16698.0979990,16700.2230411,5.2390118,
1667,0,16711.9031969,1,87,4,16715.2535397,16716.9548058,5.0516090,
1668,0,16714.1384857,2,87,4,16722.8936052,16723.4596101,9.3211244,
1669,0,16716.2178035,3,87,4,16717.8183856,16722.5420182,6.3242147,
1670,0,16720.3586121,3,88,4,16723.2797854,16731.0044049,10.6457928,
1671,0,16722.0432819,4,88,4,16724.0977165,16734.5341257,12.4908438,
1672,0,16726.8918949,3,88,4,16727.5323477,16731.5636575,4.6717626,
1673,0,16730.6962630,4,89,4,16734.0045432,16739.9241995,9.2279365,
1674,0,16738.1057250,2,89,4,16741.1205592,16755.0322312,16.9265062,
1675,0,16754.7624360,2,91,4,16755.3441343,16756.5798288,1.8173928,
1676,0,16762.9958873,1,92,4,16780.7049317,16785.9117369,22.9158496,
1677,0,16770.5916938,2,93,4,16773.4034268,16774.1630727,3.5713789,
1678,0,16772.8171496,3,93,4,16774.2179884,16775.9534747,3.1363251,
1679,0,16802.4206891,1,96,4,16809.4491638,16810.6179022,8.1972131,
1680,0,16808.3191635,2,96,4,16811.8058717,16817.6653976,9.3462341,
1681,0,16808.9520909,3,96,4,16811.7532586,16812.2285887,3.2764978,
1682,0,16815.2300087,2,97,4,16823.3999207,16829.5569880,14.3269793,
1683,0,16836.7969187,1,99,4,16838.8939597,16843.3626357,6.5657170,
1684,0,16865.3099520,1,102,4,16867.2290534,16868.3855061,3.0755541,
1685,0,16866.1351329,2,102,4,16871.6072632,16875.4719083,9.3367754,
1686,0,16871.6763475,2,103,4,16874.8382849,16882.3765453,10.7001978,
1687,0,16877.1483561,2,103,4,16885.8753661,16893.0119078,15.8635517,
1688,0,16885.3327960,2,104,4,16891.5640577,16893.8938121,8.5610161,
1689,0,16887.8235215,3,104,4,16889.4859282,16903.0261171,15.2025956,
1690,0,16909.2113058,1,106,4,16909.3261507,16912.4459241,3.2346182,
1691,0,16932.2833392,1,109,4,16932.4310440,16935.2934800,3.0101409,
1692,0,16971.4361387,1,113,4,16984.6751486,16985.5189120,14.0827733,
1693,0,16972.7496569,2,113,4,16980.2485866,16983.0121911,10.2625342,
1694,0,16975.6906208,3,113,4,16977.2966779,16980.9052771,5.2146563,
1695,0,16976.0828227,4,113,4,16976.5136782,16981.0881311,5.0053084,
1696,0,16978.5797397,5,113,4,16979.3972152,16983.5660161,4.9862765,
1697,0,16983.7467927,2,114,4,16983.9141819,16985.3959900,1.6491973,
1698,0,16985.0395859,3,114,4,16988.0698822,16991.7803480,6.7407622,
1699,0,16999.6056723,1,115,4,17000.9328180,17008.9210511,9.3153789,
1700,0,17002.3199380,2,116,4,17003.5520717,17007.7240959,5.4041578,
1701,0,17006.6153947,3,116,4,17006.6228556,17007.5967643,0.9813696,
1702,0,17013.9611490,1,117,4,17019.3782839,17019.8344775,5.8733285,
1703,0,17032.4190194,1,119,4,17032.5634749,17037.4576096,5.0385902,
1704,0,17038.5084205,1,119,4,17040.6050253,17042.1728416,3.6644211,
1705,0,17040.7011980,2,120,4,17040.8848468,17048.2199559,7.5187579,
1706,0,17041.4990016,3,120,4,17056.3049204,17056.7120395,15.2130379,
1707,0,17051.0170878,2,121,4,17051.0907198,17063.0415797,12.0244920,
1708,0,17061.5088668,2,122,4,17071.6732799,17083.7311921,22.2223253,
1709,0,17077.6673177,2,123,4,17078.9726115,17079.0014006,1.3340829,
1710,0,17077.8241334,3,123,4,17084.7975758,17087.9878022,10.1636688,
1711,0,17078.4298615,4,123,4,17079.2988970,17080.4222016,1.9923401,
1712,0,17130.1943585,1,129,4,17140.4832507,17152.9069658,22.7126073,
1713,0,17133.7793022,2,129,4,17134.5065654,17135.6884974,1.9091953,
1714,0,17178.0043513,1,133,4,17187.5837042,17192.6576022,14.6532508,
1715,0,17189.6777439,2,134,4,17191.0940247,17192.2287190,2.5509752,
1716,0,17190.2292021,3,135,4,17199.3910831,17200.3737876,10.1445855,
1717,0,17191.3848261,4,135,4,17198.0072387,17211.8623607,20.4775346,
1718,0,17201.3081617,2,136,4,17216.1201434,17219.8376186,18.5294569,
1719,0,17204.8582294,3,136,4,17205.2833231,17205.3538907,0.4956614,
1720,0,17227.9379295,1,138,4,17234.4628257,17238.6007338,10.6628042,
1721,0,17229.5254534,2,138,4,17237.9354671,17240.4674555,10.9420021,
1722,0,17232.4064533,3,139,4,17237.4788867,17239.5044019,7.0979486,
1723,0,17241.3404181,1,140,4,17241.5755071,17248.3956424,7.0552243,
1724,0,17242.5308372,2,140,4,17242.6199174,17251.2260025,8.6951653,
1725,0,17244.0461117,3,140,4,17248.3194779,17256.7647494,12.7186376,
1726,0,17263.6154484,1,142,4,17280.2948933,17282.0898588,18.4744104,
1727,0,17269.2572308,2,142,4,17270.0568241,17272.0899816,2.8327508,
1728,0,17290.7719881,1,1,5,17298.9258060,17302.9731308,12.2011427,
1729,0,17297.9803589,2,1,5,17299.7127922,17300.5156016,2.5352427,
1730,0,17299.8067934,3,1,5,17316.6871537,17327.6843254,27.8775320,
1731,0,17299.9273209,4,1,5,17301.0665565,17302.2256518,2.2983308,
1732,0,17342.1104545,1,6,5,17342.3707313,17349.6290633,7.5186088,
1733,0,17343.3448934,2,6,5,17350.4571904,17355.5941714,12.2492780,
1734,0,17357.8685224,1,7,5,17358.7877118,17370.0058180,12.1372955,
1735,0,17361.8924200,2,8,5,17368.5827482,17373.4329664,11.5405464,
1736,0,17374.0618137,1,9,5,17375.3844654,17379.6122612,5.5504475,
1737,0,17381.4487649,1,10,5,17385.4200998,17392.6415828,11.1928178,
1738,0,17396.9459444,1,11,5,17399.1102840,17412.9170583,15.9711140,
1739,0,17419.6645886,1,13,5,17430.9185403,17431.7831856,12.1185970,
1740,0,17431.7098784,2,15,5,17444.4354772,17450.8351419,19.1252635,
1741,0,17437.3229847,2,15,5,17526.0935360,17536.7139963,99.3910115,
1742,0,17450.6093669,3,17,5,17454.0030713,17457.0817234,6.4723565,
1743,0,17458.5987542,2,17,5,17461.8042767,17464.9328334,6.3340793,
1744,0,17460.8874050,3,18,5,17465.3597934,17466.2096315,5.3222265,
1745,0,17479.5483790,2,19,5,17489.3839931,17512.1192755,32.5708965,
1746,0,17483.3517396,3,20,5,17485.5668520,17489.4664414,6.1147018,
1747,0,17489.8509942,3,20,5,17494.0393457,17498.6559793,8.8049851,
1748,0,17502.1190909,3,22,5,17503.7482969,17506.8642241,4.7451332,
1749,0,17505.6227375,4,22,5,17511.7294441,17517.8313251,12.2085876,
1750,0,17505.9485404,5,22,5,17507.3137798,17516.2644152,10.3158749,
1751,0,17511.3853074,5,23,5,17511.8176008,17513.4018813,2.0165739,
1752,0,17526.7882663,2,24,5,17530.7293424,17531.4231178,4.6348515,
1753,0,17534.5850575,2,25,5,17536.9924224,17538.2707492,3.6856917,
1754,0,17543.5022026,1,26,5,17550.2920446,17555.2835769,11.7813743,
1755,0,17545.2369607,2,26,5,17549.9762527,17551.3825223,6.1455616,
1756,0,17546.0828462,3,26,5,17559.9050314,17566.1129439,20.0300977,
1757,0,17566.2944129,1,28,5,17579.3484647,17594.6008747,28.3064618,
1758,0,17570.6215542,2,29,5,17575.4647908,17575.7287429,5.1071887,
1759,0,17612.9850081,1,33,5,17620.2807551,17624.2446244,11.2596163,
1760,0,17617.1319542,2,33,5,17627.2629647,17637.0866485,19.9546942,
1761,0,17619.4305551,3,33,5,17623.1063687,17625.5481269,6.1175718,
1762,0,17624.2731368,3,34,5,17629.5163229,17632.6691842,8.3960474,
1763,0,17631.9057769,3,35,5,17632.0203190,17641.2245429,9.3187660,
1764,0,17636.4324620,3,35,5,17640.1831992,17643.8430437,7.4105817,
1765,0,17673.8177435,1,39,5,17674.5099132,17675.6779059,1.8601623,
1766,0,17684.5458665,1,40,5,17685.9099375,17692.0976181,7.5517516,
1767,0,17688.2355610,2,40,5,17700.0713566,17706.1506415,17.9150804,
1768,0,17692.9849290,2,41,5,17710.5552021,17717.9728263,24.9878973,
1769,0,17698.2197530,3,41,5,17698.6236620,17700.3729688,2.1532159,
1770,0,17729.7202439,1,44,5,17733.7240835,17738.0781293,8.3578853,
1771,0,17730.5345115,2,45,5,17732.9472361,17741.1051209,10.5706094,
1772,0,17733.4259672,3,45,5,17738.2246296,17739.1428489,5.7168817,
1773,0,17744.8783550,1,46,5,17746.3869768,17748.0504233,3.1720684,
1774,0,17746.0512908,2,46,5,17755.5095309,17761.8588689,15.8075781,
1775,0,17746.2602325,3,46,5,17756.1091196,17757.3517256,11.0914931,
1776,0,17756.3127970,3,47,5,17762.5956563,17768.1182439,11.8054469,
1777,0,17762.6428633,2,48,5,17762.7113681,17763.1393403,0.4964770,
1778,0,17777.8610151,1,49,5,17786.9209923,17791.2718268,13.4108116,
1779,0,17778.4517571,2,49,5,17779.2856370,17784.2176198,5.7658628,
1780,0,17794.8709180,1,51,5,17807.3152491,17809.6759189,14.8050010,
1781,0,17801.5079831,2,52,5,17803.3734946,17807.4284791,5.9204960,
1782,0,17811.9210974,1,53,5,17819.7264713,17820.4183233,8.4972259,
1783,0,17818.9375219,2,53,5,17824.2592926,17830.2723657,11.3348438,
1784,0,17839.0194421,1,55,5,17847.6525661,17850.0743292,11.0548871,
1785,0,17839.8510032,2,55,5,17844.4678949,17849.1122056,9.2612024,
1786,0,17844.4043796,3,56,5,17846.6019263,17855.1667715,10.7623920,
1787,0,17881.3352796,1,60,5,17886.1298799,17889.8502032,8.5149236,
1788,0,17885.1296109,2,60,5,17886.2148614,17893.8886596,8.7590487,
1789,0,17895.8949460,1,61,5,17909.4453959,17915.4292642,19.5343182,
1790,0,17902.9815685,2,62,5,17933.5043656,17937.0823968,34.1008283,
1791,0,17923.9991861,2,64,5,17931.6886575,17932.6717804,8.6725943,
1792,0,17952.6190817,1,67,5,17961.5482365,17966.2727990,13.6537174,
1793,0,17957.7268708,2,67,5,17964.6672675,17967.1845339,9.4576630,
1794,0,17983.5622063,1,70,5,17994.1583162,17996.4950635,12.9328573,
1795,0,17990.7571587,2,71,5,18013.1459835,18019.9358303,29.1786715,
1796,0,17992.8631342,3,71,5,17998.7498224,18001.1947961,8.3316619,
1797,0,18009.6934364,2,72,5,18022.8794260,18024.5398609,14.8464245,
1798,0,18026.1428284,1,74,5,18028.3920341,18032.9292730,6.7864446,
1799,0,18040.7478162,1,76,5,18041.8715431,18046.3981990,5.6503828,
1800,0,18047.6884503,1,76,5,18051.4874876,18052.0549756,4.3665252,
1801,0,18064.8672123,1,78,5,18066.3689357,18073.4684638,8.6012515,
1802,0,18085.2598000,1,80,5,18088.7252100,18104.1082299,18.8484299,
1803,0,18101.2746996,2,82,5,18105.2172096,18110.4097114,9.1350119,
1804,0,18102.9668687,3,82,5,18114.2729172,18118.2361957,15.2693269,
1805,0,18133.6386895,1,85,5,18138.8904887,18141.6502962,8.0116068,
1806,0,18147.5984711,1,86,5,18150.1983379,18150.2115065,2.6130354,
1807,0,18151.0126726,1,87,5,18151.5227336,18151.8518408,0.8391683,
1808,0,18166.5262573,1,88,5,18188.1513219,18192.5672111,26.0409538,
1809,0,18167.8589836,2,88,5,18176.8759303,18180.5415471,12.6825635,
1810,0,18169.3270919,3,88,5,18176.3575132,18182.4530998,13.1260078,
1811,0,18183.0921570,2,90,5,18191.1758400,18198.3366881,15.2445311,
1812,0,18184.1182910,3,90,5,18185.2550163,18188.2435865,4.1252955,
